"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"190",2023,11,11,1818,1820,-2,2013,2040,-27,"DL",297,"N370DN","LGA","MSP",153,1020,18,20,2023-11-11 18:00:00,"52929"
"191",2023,7,14,2138,1955,103,2353,2249,64,"DL",153,"N861DN","JFK","DEN",226,1626,19,55,2023-07-14 19:00:00,"32214"
"192",2023,8,17,1455,1440,15,1744,1743,1,"DL",380,"N373DX","LGA","MCO",146,950,14,40,2023-08-17 14:00:00,"37970"
"193",2023,11,19,709,710,-1,1018,1035,-17,"DL",309,"N525DA","JFK","SEA",325,2422,7,10,2023-11-19 07:00:00,"54220"
"194",2023,10,27,1831,1825,6,2156,2134,22,"DL",848,"N321US","JFK","AUS",208,1521,18,25,2023-10-27 18:00:00,"50304"
"195",2023,4,6,1649,1526,83,2008,1849,79,"DL",584,"N363DN","JFK","FLL",158,1069,15,26,2023-04-06 15:00:00,"15498"
"196",2023,9,1,2040,2045,-5,2245,2256,-11,"DL",451,"N333NB","LGA","MSY",163,1183,20,45,2023-09-01 20:00:00,"40591"
"197",2023,1,16,1052,1040,12,1302,1327,-25,"DL",124,"N360DN","LGA","ATL",106,762,10,40,2023-01-16 10:00:00,"2264"
"198",2023,12,18,1026,1029,-3,1243,1323,-40,"DL",293,"N357DN","LGA","ATL",115,762,10,29,2023-12-18 10:00:00,"59291"
"199",2023,7,11,732,735,-3,936,1000,-24,"DL",182,"N3758Y","LGA","DEN",212,1620,7,35,2023-07-11 07:00:00,"31551"
"200",2023,9,7,844,820,24,1121,1133,-12,"DL",334,"N531DA","JFK","SAN",303,2446,8,20,2023-09-07 08:00:00,"41450"
"201",2023,12,16,1158,1200,-2,1450,1456,-6,"DL",601,"N393DN","JFK","MCO",146,944,12,0,2023-12-16 12:00:00,"58977"
"202",2023,10,16,1847,1856,-9,2134,2155,-21,"DL",571,"N338DN","LGA","MCO",136,950,18,56,2023-10-16 18:00:00,"48366"
"203",2023,12,16,756,800,-4,1022,1032,-10,"DL",888,"N717JL","EWR","ATL",121,746,8,0,2023-12-16 08:00:00,"58933"
"204",2023,10,24,1956,1959,-3,2241,2313,-32,"DL",526,"N110DX","LGA","FLL",133,1076,19,59,2023-10-24 19:00:00,"49789"
"205",2023,4,29,1504,1459,5,1643,1705,-22,"DL",528,"N348NB","LGA","MSP",142,1020,14,59,2023-04-29 14:00:00,"19312"
"206",2023,8,23,1912,1859,13,2209,2231,-22,"DL",178,"N896DN","JFK","PDX",317,2454,18,59,2023-08-23 18:00:00,"39034"
"207",2023,11,27,758,800,-2,1029,1034,-5,"DL",908,"N355NB","JFK","MSY",187,1182,8,0,2023-11-27 08:00:00,"55543"
"208",2023,10,7,1903,1900,3,2340,2304,36,"DL",666,"N874DN","JFK","SJU",195,1598,19,0,2023-10-07 19:00:00,"46805"
"209",2023,2,7,1457,1459,-2,1659,1717,-18,"DL",426,"N371NB","LGA","MSP",155,1020,14,59,2023-02-07 14:00:00,"5897"
"210",2023,8,13,2127,2000,87,54,2341,73,"DL",88,"N803DN","JFK","SLC",279,1990,20,0,2023-08-13 20:00:00,"37349"
"211",2023,10,30,1000,1000,0,1330,1301,29,"DL",235,"N177DN","JFK","LAX",339,2475,10,0,2023-10-30 10:00:00,"50723"
"212",2023,12,3,2059,2055,4,5,2354,11,"DL",424,"N807DN","JFK","MCO",147,944,20,55,2023-12-03 20:00:00,"56738"
"213",2023,11,30,729,730,-1,1027,1045,-18,"DL",985,"N3743H","JFK","MIA",151,1089,7,30,2023-11-30 07:00:00,"56075"
"214",2023,11,30,654,704,-10,951,1009,-18,"DL",507,"N312US","LGA","TPA",145,1010,7,4,2023-11-30 07:00:00,"56058"
"215",2023,11,3,759,800,-1,1144,1145,-1,"DL",305,"N723TW","JFK","SFO",373,2586,8,0,2023-11-03 08:00:00,"51410"
"216",2023,10,20,1956,1955,1,2228,2232,-4,"DL",89,"N894DN","JFK","DEN",227,1626,19,55,2023-10-20 19:00:00,"49102"
"217",2023,7,7,614,620,-6,751,817,-26,"DL",795,"N954AT","EWR","MSP",143,1008,6,20,2023-07-07 06:00:00,"30862"
"218",2023,10,9,1229,1229,0,1525,1547,-22,"DL",537,"N105DX","LGA","FLL",159,1076,12,29,2023-10-09 12:00:00,"47081"
"219",2023,4,7,1707,1710,-3,1907,1915,-8,"DL",818,"N323US","LGA","DTW",89,502,17,10,2023-04-07 17:00:00,"15673"
"220",2023,9,29,1603,1502,61,1745,1657,48,"DL",757,"N603AT","EWR","MSP",136,1008,15,2,2023-09-29 15:00:00,"45345"
"221",2023,7,1,1839,1841,-2,2106,2123,-17,"DL",103,"N885DN","JFK","PHX",281,2153,18,41,2023-07-01 18:00:00,"30039"
"222",2023,6,2,1821,1825,-4,2048,2111,-23,"DL",866,"N119DU","JFK","JAX",116,828,18,25,2023-06-02 18:00:00,"25156"
"223",2023,10,12,1304,1300,4,1526,1519,7,"DL",787,"N371DA","EWR","ATL",112,746,13,0,2023-10-12 13:00:00,"47628"
"224",2023,6,13,701,700,1,927,1000,-33,"DL",201,"N174DN","JFK","LAX",297,2475,7,0,2023-06-13 07:00:00,"26886"
"225",2023,4,1,906,900,6,1221,1220,1,"DL",583,"N116DU","LGA","IAH",228,1416,9,0,2023-04-01 09:00:00,"14608"
"226",2023,6,7,1337,1340,-3,1759,1740,19,"DL",759,"N902DN","JFK","SJU",222,1598,13,40,2023-06-07 13:00:00,"25945"
"227",2023,12,7,757,800,-3,1003,1049,-46,"DL",320,"N382DN","LGA","ATL",103,762,8,0,2023-12-07 08:00:00,"57327"
"228",2023,4,19,1523,1523,0,1816,1844,-28,"DL",535,"N109DN","LGA","FLL",140,1076,15,23,2023-04-19 15:00:00,"17654"
"229",2023,6,23,1254,1259,-5,1525,1531,-6,"DL",134,"N302DN","LGA","ATL",112,762,12,59,2023-06-23 12:00:00,"28645"
"230",2023,3,11,822,735,47,1050,1037,13,"DL",597,"N385DN","JFK","TPA",136,1005,7,35,2023-03-11 07:00:00,"11139"
"231",2023,9,16,1757,1759,-2,2050,2051,-1,"DL",202,"N104DU","JFK","DFW",202,1391,17,59,2023-09-16 17:00:00,"43086"
"232",2023,2,7,1530,1529,1,1835,1849,-14,"DL",415,"N385DZ","LGA","MIA",147,1096,15,29,2023-02-07 15:00:00,"5903"
"233",2023,9,5,648,650,-2,929,1015,-46,"DL",113,"N120DN","JFK","SLC",262,1990,6,50,2023-09-05 06:00:00,"41068"
"234",2023,12,6,2001,2000,1,2229,2247,-18,"DL",312,"N308DN","LGA","ATL",101,762,20,0,2023-12-06 20:00:00,"57274"
"235",2023,12,15,700,700,0,1017,1025,-8,"DL",331,"N316DU","EWR","SLC",261,1969,7,0,2023-12-15 07:00:00,"58737"
"236",2023,7,30,1912,1915,-3,2139,2214,-35,"DL",526,"N131DU","LGA","IAH",181,1416,19,15,2023-07-30 19:00:00,"34933"
"237",2023,12,10,1417,1415,2,1554,1602,-8,"DL",771,"N134DU","LGA","ORD",121,733,14,15,2023-12-10 14:00:00,"57900"
"238",2023,11,28,1634,1610,24,1946,1956,-10,"DL",344,"N531DA","JFK","PHX",285,2153,16,10,2023-11-28 16:00:00,"55810"
"239",2023,9,19,1041,1051,-10,1328,1357,-29,"DL",373,"N318DU","LGA","TPA",148,1010,10,51,2023-09-19 10:00:00,"43532"
"240",2023,11,22,2002,1959,3,2206,2227,-21,"DL",926,"N846DN","EWR","ATL",102,746,19,59,2023-11-22 19:00:00,"54909"
"241",2023,3,3,1149,1130,19,1337,1320,17,"DL",603,"N123DQ","LGA","ORD",124,733,11,30,2023-03-03 11:00:00,"9847"
"242",2023,10,17,1454,1455,-1,1657,1726,-29,"DL",992,"N171DZ","JFK","ATL",101,760,14,55,2023-10-17 14:00:00,"48503"
"243",2023,8,2,2008,1959,9,2313,2329,-16,"DL",665,"N869DN","JFK","MIA",130,1089,19,59,2023-08-02 19:00:00,"35477"
"244",2023,5,20,1939,1900,39,2147,2148,-1,"DL",116,"N863DN","JFK","PHX",285,2153,19,0,2023-05-20 19:00:00,"22924"
"245",2023,2,10,1651,1655,-4,1851,1952,-61,"DL",880,"N3751B","LGA","DEN",222,1620,16,55,2023-02-10 16:00:00,"6422"
"246",2023,5,24,1428,1429,-1,1640,1700,-20,"DL",138,"N331DN","LGA","ATL",107,762,14,29,2023-05-24 14:00:00,"23562"
"247",2023,10,25,730,735,-5,1008,1041,-33,"DL",982,"N775DE","JFK","MIA",135,1089,7,35,2023-10-25 07:00:00,"49836"
"248",2023,6,18,812,815,-3,1121,1121,0,"DL",363,"N727TW","JFK","SAN",333,2446,8,15,2023-06-18 08:00:00,"27737"
"249",2023,7,25,557,600,-3,816,820,-4,"DL",258,"N111DC","LGA","ATL",110,762,6,0,2023-07-25 06:00:00,"33951"
"250",2023,5,23,1311,1259,12,1453,1459,-6,"DL",766,"N365NB","LGA","DTW",76,502,12,59,2023-05-23 12:00:00,"23383"
"251",2023,11,25,1936,1935,1,2224,2246,-22,"DL",1007,"N517DN","JFK","MCO",139,944,19,35,2023-11-25 19:00:00,"55295"
"252",2023,4,12,1949,2000,-11,2127,2211,-44,"DL",726,"N326NB","LGA","DTW",75,502,20,0,2023-04-12 20:00:00,"16532"
"253",2023,1,20,1459,1500,-1,1835,1854,-19,"DL",417,"N920DU","JFK","PHX",314,2153,15,0,2023-01-20 15:00:00,"2983"
"254",2023,5,30,736,745,-9,1018,1052,-34,"DL",319,"N386DA","JFK","RSW",145,1074,7,45,2023-05-30 07:00:00,"24517"
"255",2023,7,2,1001,959,2,1206,1235,-29,"DL",144,"N107DN","LGA","ATL",103,762,9,59,2023-07-02 09:00:00,"30118"
"256",2023,12,29,1509,1510,-1,1747,1837,-50,"DL",349,"N846DN","JFK","SLC",256,1990,15,10,2023-12-29 15:00:00,"61185"
"257",2023,4,30,750,754,-4,927,958,-31,"DL",907,"N348NW","LGA","MSP",135,1020,7,54,2023-04-30 07:00:00,"19391"
"258",2023,6,7,2117,2100,17,2219,2216,3,"DL",441,"N142DU","LGA","BOS",38,184,21,0,2023-06-07 21:00:00,"26022"
"259",2023,10,22,655,705,-10,928,1000,-32,"DL",327,"N360NW","LGA","PBI",136,1035,7,5,2023-10-22 07:00:00,"49282"
"260",2023,6,14,2001,1630,211,2127,1817,190,"DL",637,"N138DU","LGA","ORD",110,733,16,30,2023-06-14 16:00:00,"27176"
"261",2023,11,5,823,830,-7,1123,1200,-37,"DL",340,"N528DE","JFK","SAN",304,2446,8,30,2023-11-05 08:00:00,"51748"
"262",2023,8,25,1515,1501,14,1801,1810,-9,"DL",487,"N302NB","LGA","TPA",135,1010,15,1,2023-08-25 15:00:00,"39338"
"263",2023,2,15,1348,1355,-7,1524,1545,-21,"DL",409,"N121DU","LGA","RDU",75,431,13,55,2023-02-15 13:00:00,"7179"
"264",2023,6,18,1512,1515,-3,1800,1815,-15,"DL",225,"N125DU","LGA","DFW",191,1389,15,15,2023-06-18 15:00:00,"27795"
"265",2023,10,13,556,602,-6,802,808,-6,"DL",961,"N932AT","EWR","MSP",166,1008,6,2,2023-10-13 06:00:00,"47723"
"266",2023,4,3,1458,1500,-2,1749,1816,-27,"DL",117,"N135DQ","LGA","DFW",202,1389,15,0,2023-04-03 15:00:00,"14960"
"267",2023,2,10,1239,1115,84,1551,1433,78,"DL",875,"N320DN","LGA","FLL",158,1076,11,15,2023-02-10 11:00:00,"6384"
"268",2023,7,3,1131,1124,7,1417,1436,-19,"DL",511,"N373DA","LGA","MIA",145,1096,11,24,2023-07-03 11:00:00,"30293"
"269",2023,2,16,1057,1100,-3,1335,1400,-25,"DL",570,"N332DN","JFK","MCO",137,944,11,0,2023-02-16 11:00:00,"7321"
"270",2023,7,10,656,700,-4,953,1007,-14,"DL",373,"N383DN","JFK","RSW",151,1074,7,0,2023-07-10 07:00:00,"31354"
"271",2023,2,27,1110,1110,0,1405,1420,-15,"DL",507,"N309DN","JFK","MIA",147,1089,11,10,2023-02-27 11:00:00,"9146"
"272",2023,11,22,704,704,0,1027,1009,18,"DL",507,"N319US","LGA","TPA",163,1010,7,4,2023-11-22 07:00:00,"54759"
"273",2023,4,3,2011,1940,31,2310,2309,1,"DL",571,"N385DZ","JFK","FLL",143,1069,19,40,2023-04-03 19:00:00,"15015"
"274",2023,7,24,1201,1204,-3,1406,1416,-10,"DL",766,"N37700","EWR","ATL",105,746,12,4,2023-07-24 12:00:00,"33840"
"275",2023,7,17,710,715,-5,922,929,-7,"DL",642,"N377DA","EWR","ATL",107,746,7,15,2023-07-17 07:00:00,"32573"
"276",2023,9,11,953,955,-2,1223,1244,-21,"DL",294,"N117DX","JFK","MCO",132,944,9,55,2023-09-11 09:00:00,"42131"
"277",2023,9,12,1804,1815,-11,1939,1953,-14,"DL",343,"N101DU","LGA","ORD",111,733,18,15,2023-09-12 18:00:00,"42384"
"278",2023,2,6,1127,1130,-3,1327,1320,7,"DL",584,"N141DU","LGA","ORD",119,733,11,30,2023-02-06 11:00:00,"5703"
"279",2023,4,16,1152,1146,6,1316,1350,-34,"DL",274,"N951AT","EWR","MSP",128,1008,11,46,2023-04-16 11:00:00,"17102"
"280",2023,5,5,2006,2010,-4,2230,2250,-20,"DL",326,"N394DX","LGA","ATL",107,762,20,10,2023-05-05 20:00:00,"20378"
"281",2023,5,23,2114,2115,-1,2241,2256,-15,"DL",853,"N143DU","JFK","BUF",50,301,21,15,2023-05-23 21:00:00,"23463"
"282",2023,10,3,1856,1815,41,2017,1953,24,"DL",607,"N126DU","LGA","ORD",104,733,18,15,2023-10-03 18:00:00,"46088"
"283",2023,9,24,1024,1030,-6,1223,1246,-23,"DL",824,"N378DA","EWR","ATL",98,746,10,30,2023-09-24 10:00:00,"44397"
"284",2023,6,29,1715,1710,5,1933,2006,-33,"DL",263,"N529DT","JFK","LAS",299,2248,17,10,2023-06-29 17:00:00,"29693"
"285",2023,4,2,559,600,-1,808,824,-16,"DL",751,"N955AT","EWR","ATL",110,746,6,0,2023-04-02 06:00:00,"14716"
"286",2023,7,26,1753,1759,-6,2010,2104,-54,"DL",96,"N122DU","JFK","DFW",171,1391,17,59,2023-07-26 17:00:00,"34244"
"287",2023,1,14,911,900,11,1515,1525,-10,"DL",101,"N845MH","JFK","HNL",617,4983,9,0,2023-01-14 09:00:00,"1969"
"288",2023,8,8,1658,1700,-2,1944,2010,-26,"DL",83,"N825MH","JFK","LAX",311,2475,17,0,2023-08-08 17:00:00,"36455"
"289",2023,11,9,702,705,-3,958,1018,-20,"DL",948,"N3773D","LGA","MIA",144,1096,7,5,2023-11-09 07:00:00,"52451"
"290",2023,11,6,1400,1359,1,1614,1638,-24,"DL",169,"N307DX","LGA","ATL",113,762,13,59,2023-11-06 13:00:00,"51985"
"291",2023,5,22,1824,1825,-1,2054,2111,-17,"DL",813,"N143DU","JFK","JAX",120,828,18,25,2023-05-22 18:00:00,"23251"
"292",2023,6,25,1002,1005,-3,1234,1308,-34,"DL",440,"N113DQ","LGA","IAH",174,1416,10,5,2023-06-25 10:00:00,"28931"
"293",2023,1,17,657,705,-8,920,936,-16,"DL",841,"N3735D","EWR","ATL",114,746,7,5,2023-01-17 07:00:00,"2393"
"294",2023,6,25,1230,1236,-6,1403,1425,-22,"DL",889,"N979AT","EWR","DTW",72,488,12,36,2023-06-25 12:00:00,"28955"
"295",2023,6,5,729,735,-6,1016,1047,-31,"DL",704,"N391DN","JFK","FLL",138,1069,7,35,2023-06-05 07:00:00,"25539"
"296",2023,2,25,1159,1200,-1,1450,1515,-25,"DL",311,"N332NW","LGA","TPA",146,1010,12,0,2023-02-25 12:00:00,"8845"
"297",2023,2,21,1632,1635,-3,1905,1916,-11,"DL",748,"N104DU","JFK","MSY",181,1182,16,35,2023-02-21 16:00:00,"8202"
"298",2023,5,11,1904,1912,-8,2140,2222,-42,"DL",428,"N325NB","LGA","PBI",134,1035,19,12,2023-05-11 19:00:00,"21376"
"299",2023,4,23,1105,1107,-2,1403,1418,-15,"DL",478,"N311DN","JFK","MIA",153,1089,11,7,2023-04-23 11:00:00,"18248"
"300",2023,6,13,2047,2016,31,2231,2215,16,"DL",1046,"N894AT","EWR","DTW",82,488,20,16,2023-06-13 20:00:00,"27027"
"301",2023,4,10,1040,1041,-1,1231,1250,-19,"UA",339,"N39726","EWR","CHS",89,628,10,41,2023-04-10 10:00:00,"22405"
"302",2023,8,16,1042,1053,-11,1225,1239,-14,"UA",338,"N15710","EWR","RDU",66,416,10,53,2023-08-16 10:00:00,"50728"
"303",2023,12,11,1055,1059,-4,1408,1415,-7,"UA",758,"N12754","EWR","AUS",223,1504,10,59,2023-12-11 10:00:00,"75556"
"304",2023,10,17,1731,1734,-3,1938,1940,-2,"UA",75,"N69829","EWR","CLT",88,529,17,34,2023-10-17 17:00:00,"64142"
"305",2023,8,29,1257,1300,-3,1533,1555,-22,"UA",540,"N76515","EWR","SNA",312,2434,13,0,2023-08-29 13:00:00,"53462"
"306",2023,8,18,704,705,-1,907,932,-25,"UA",357,"N17262","EWR","PHX",264,2133,7,5,2023-08-18 07:00:00,"51108"
"307",2023,6,14,1646,1529,77,2007,1835,92,"UA",569,"N461UA","EWR","FLL",159,1065,15,29,2023-06-14 15:00:00,"37074"
"308",2023,6,2,555,600,-5,829,854,-25,"UA",929,"N12109","EWR","LAX",299,2454,6,0,2023-06-02 06:00:00,"34324"
"309",2023,6,2,NA,1807,NA,NA,2109,NA,"UA",592,NA,"EWR","PDX",NA,2434,18,7,2023-06-02 18:00:00,"34531"
"310",2023,7,27,1538,1529,9,1701,1704,-3,"UA",569,"N76533","EWR","ORD",110,719,15,29,2023-07-27 15:00:00,"46515"
"311",2023,7,26,1645,1635,10,1902,1903,-1,"UA",402,"N854UA","EWR","JAX",111,820,16,35,2023-07-26 16:00:00,"46292"
"312",2023,1,25,759,759,0,939,945,-6,"UA",1030,"N844UA","EWR","RDU",76,416,7,59,2023-01-25 07:00:00,"5245"
"313",2023,3,30,1758,1759,-1,2005,1940,25,"UA",806,"N836UA","LGA","ORD",133,733,17,59,2023-03-30 17:00:00,"20001"
"314",2023,3,17,2048,2047,1,2322,2318,4,"UA",641,"N27477","EWR","ATL",121,746,20,47,2023-03-17 20:00:00,"17029"
"315",2023,4,3,753,755,-2,1041,1055,-14,"UA",264,"N873UA","EWR","IAH",202,1400,7,55,2023-04-03 07:00:00,"20775"
"316",2023,5,10,NA,1700,NA,NA,2021,NA,"UA",763,NA,"EWR","SFO",NA,2565,17,0,2023-05-10 17:00:00,"29425"
"317",2023,7,18,656,700,-4,801,818,-17,"UA",137,"N69839","EWR","BOS",43,200,7,0,2023-07-18 07:00:00,"44391"
"318",2023,5,29,511,523,-12,729,820,-51,"UA",177,"N17262","EWR","IAH",177,1400,5,23,2023-05-29 05:00:00,"33415"
"319",2023,7,19,554,600,-6,700,708,-8,"UA",425,"N17272","EWR","BOS",42,200,6,0,2023-07-19 06:00:00,"44600"
"320",2023,12,4,1707,1643,24,1919,1853,26,"UA",497,"N27251","EWR","CHS",104,628,16,43,2023-12-04 16:00:00,"74174"
"321",2023,11,2,1131,1129,2,1420,1431,-11,"UA",245,"N37468","EWR","PBI",145,1023,11,29,2023-11-02 11:00:00,"67593"
"322",2023,11,18,2106,2110,-4,2338,6,-28,"UA",492,"N58101","EWR","MCO",131,937,21,10,2023-11-18 21:00:00,"71002"
"323",2023,8,14,700,710,-10,929,1003,-34,"UA",529,"N17310","EWR","PDX",306,2434,7,10,2023-08-14 07:00:00,"50250"
"324",2023,9,18,2130,2044,46,32,2344,48,"UA",902,"N61882","EWR","TPA",146,997,20,44,2023-09-18 20:00:00,"57804"
"325",2023,7,13,2012,1933,39,1,2237,84,"UA",524,"N57299","EWR","SMF",332,2500,19,33,2023-07-13 19:00:00,"43477"
"326",2023,8,19,941,946,-5,1148,1200,-12,"UA",698,"N33262","LGA","DEN",204,1620,9,46,2023-08-19 09:00:00,"51352"
"327",2023,1,11,1939,1633,186,2302,1950,192,"UA",860,"N24224","EWR","RSW",149,1068,16,33,2023-01-11 16:00:00,"2309"
"328",2023,9,24,1622,1527,55,1855,1812,43,"UA",547,"N27266","EWR","MCO",125,937,15,27,2023-09-24 15:00:00,"59025"
"329",2023,12,9,1259,1200,59,1535,1519,16,"UA",765,"N18112","EWR","LAX",302,2454,12,0,2023-12-09 12:00:00,"75174"
"330",2023,8,9,1928,1933,-5,2231,2237,-6,"UA",502,"N17265","EWR","SMF",323,2500,19,33,2023-08-09 19:00:00,"49381"
"331",2023,11,13,555,600,-5,732,740,-8,"UA",866,"N18119","EWR","ORD",119,719,6,0,2023-11-13 06:00:00,"69777"
"332",2023,2,12,1537,1430,67,1823,1732,51,"UA",850,"N784UA","EWR","LAX",303,2454,14,30,2023-02-12 14:00:00,"9378"
"333",2023,6,28,NA,1924,NA,NA,2215,NA,"UA",543,NA,"EWR","MCO",NA,937,19,24,2023-06-28 19:00:00,"40165"
"334",2023,4,15,859,848,11,1228,1153,35,"UA",397,"N62889","EWR","FLL",151,1065,8,48,2023-04-15 08:00:00,"23560"
"335",2023,1,4,814,815,-1,1116,1127,-11,"UA",617,"N27015","EWR","LAX",327,2454,8,15,2023-01-04 08:00:00,"689"
"336",2023,10,4,2004,2001,3,2216,2224,-8,"UA",261,"N48127","EWR","PHX",290,2133,20,1,2023-10-04 20:00:00,"61288"
"337",2023,5,20,NA,1412,NA,NA,1700,NA,"UA",384,NA,"EWR","MCO",NA,937,14,12,2023-05-20 14:00:00,"31650"
"338",2023,8,7,1415,1405,10,1531,1544,-13,"UA",54,"N87527","LGA","ORD",104,733,14,5,2023-08-07 14:00:00,"48883"
"339",2023,12,2,657,700,-3,1129,1204,-35,"UA",546,"N27263","EWR","STT",187,1634,7,0,2023-12-02 07:00:00,"73656"
"340",2023,12,6,1050,1041,9,1328,1344,-16,"UA",242,"N37313","EWR","TPA",136,997,10,41,2023-12-06 10:00:00,"74529"
"341",2023,12,8,1732,1729,3,2030,2032,-2,"UA",732,"N69813","EWR","SRQ",146,1034,17,29,2023-12-08 17:00:00,"75029"
"342",2023,10,26,911,914,-3,1120,1125,-5,"UA",652,"N27734","EWR","MCI",153,1092,9,14,2023-10-26 09:00:00,"66040"
"343",2023,7,14,NA,1805,NA,NA,2056,NA,"UA",339,NA,"EWR","JAC",NA,1874,18,5,2023-07-14 18:00:00,"43730"
"344",2023,10,3,719,729,-10,924,955,-31,"UA",401,"N21108","EWR","PHX",285,2133,7,29,2023-10-03 07:00:00,"60892"
"345",2023,9,25,1942,1825,77,2105,2001,64,"UA",714,"N76502","LGA","ORD",106,733,18,25,2023-09-25 18:00:00,"59281"
"346",2023,3,27,2042,2029,13,2304,2300,4,"UA",581,"N27509","EWR","DEN",236,1605,20,29,2023-03-27 20:00:00,"19325"
"347",2023,2,18,2319,2213,66,27,2330,57,"UA",488,"N86534","EWR","ROC",42,246,22,13,2023-02-18 22:00:00,"10811"
"348",2023,8,9,1654,1530,84,2012,1833,99,"UA",405,"N34131","EWR","LAX",332,2454,15,30,2023-08-09 15:00:00,"49349"
"349",2023,7,27,2020,1954,26,2357,2353,4,"UA",197,"N69840","EWR","BQN",195,1585,19,54,2023-07-27 19:00:00,"46558"
"350",2023,12,7,1723,1729,-6,2003,2032,-29,"UA",732,"N433UA","EWR","SRQ",143,1034,17,29,2023-12-07 17:00:00,"74814"
"351",2023,10,11,1856,1825,31,2107,2050,17,"UA",551,"N21108","EWR","DEN",219,1605,18,25,2023-10-11 18:00:00,"62824"
"352",2023,10,23,616,620,-4,824,841,-17,"UA",736,"N27252","LGA","DEN",220,1620,6,20,2023-10-23 06:00:00,"65312"
"353",2023,7,27,628,1945,643,815,2212,603,"UA",603,"N66808","EWR","DEN",207,1605,19,45,2023-07-27 19:00:00,"46394"
"354",2023,9,29,626,630,-4,857,920,-23,"UA",819,"N77520","EWR","DFW",182,1372,6,30,2023-09-29 06:00:00,"59990"
"355",2023,7,18,1924,1907,17,2233,2222,11,"UA",623,"N17316","EWR","SEA",328,2402,19,7,2023-07-18 19:00:00,"44523"
"356",2023,11,8,1139,1142,-3,1315,1315,0,"UA",358,"N33203","EWR","ORD",121,719,11,42,2023-11-08 11:00:00,"68835"
"357",2023,4,25,756,800,-4,1034,1105,-31,"UA",768,"N794UA","EWR","LAX",303,2454,8,0,2023-04-25 08:00:00,"25798"
"358",2023,10,22,1909,1915,-6,2216,2224,-8,"UA",470,"N17301","EWR","SEA",332,2402,19,15,2023-10-22 19:00:00,"65259"
"359",2023,5,19,1505,1457,8,1644,1641,3,"UA",572,"N872UA","EWR","RDU",72,416,14,57,2023-05-19 14:00:00,"31351"
"360",2023,5,5,655,700,-5,910,911,-1,"UA",866,"N482UA","EWR","MSY",171,1167,7,0,2023-05-05 07:00:00,"28081"
"361",2023,3,19,724,730,-6,959,1012,-13,"UA",513,"N896UA","LGA","DEN",225,1620,7,30,2023-03-19 07:00:00,"17284"
"362",2023,7,16,820,630,110,1123,924,119,"UA",727,"N19130","EWR","LAX",308,2454,6,30,2023-07-16 06:00:00,"43956"
"363",2023,12,23,1155,1159,-4,1437,1512,-35,"UA",621,"N17316","EWR","SAN",320,2425,11,59,2023-12-23 11:00:00,"78043"
"364",2023,7,22,1300,1305,-5,1416,1442,-26,"UA",517,"N884UA","LGA","ORD",114,733,13,5,2023-07-22 13:00:00,"45372"
"365",2023,1,22,557,600,-3,703,719,-16,"UA",509,"N12238","EWR","IAD",49,212,6,0,2023-01-22 06:00:00,"4536"
"366",2023,6,12,1308,1310,-2,1510,1534,-24,"UA",134,"N39461","EWR","LAS",278,2227,13,10,2023-06-12 13:00:00,"36577"
"367",2023,10,11,654,700,-6,804,815,-11,"UA",468,"N77573","EWR","BOS",40,200,7,0,2023-10-11 07:00:00,"62659"
"368",2023,6,27,NA,1753,NA,NA,2049,NA,"UA",655,NA,"EWR","TPA",NA,997,17,53,2023-06-27 17:00:00,"39888"
"369",2023,7,6,2159,2058,61,30,2344,46,"UA",655,"N17294","EWR","DFW",182,1372,20,58,2023-07-06 20:00:00,"41947"
"370",2023,11,29,800,804,-4,1056,1117,-21,"UA",659,"N17139","EWR","FLL",152,1065,8,4,2023-11-29 08:00:00,"73039"
"371",2023,8,14,710,715,-5,842,908,-26,"UA",384,"N27283","EWR","CLT",73,529,7,15,2023-08-14 07:00:00,"50253"
"372",2023,12,12,1126,1129,-3,1418,1431,-13,"UA",240,"N36472","EWR","PBI",150,1023,11,29,2023-12-12 11:00:00,"75779"
"373",2023,7,17,640,630,10,938,918,20,"UA",362,"N4901U","EWR","SRQ",158,1034,6,30,2023-07-17 06:00:00,"44156"
"374",2023,8,10,1254,1300,-6,1619,1601,18,"UA",87,"N479UA","EWR","RSW",181,1068,13,0,2023-08-10 13:00:00,"49516"
"375",2023,4,8,1635,1630,5,1840,1901,-21,"UA",762,"N769UA","EWR","LAS",285,2227,16,30,2023-04-08 16:00:00,"22031"
"376",2023,8,18,1225,1234,-9,1507,1534,-27,"UA",642,"N818UA","EWR","SAT",203,1569,12,34,2023-08-18 12:00:00,"51178"
"377",2023,4,1,1157,1044,73,1433,1254,99,"UA",807,"N27263","EWR","MSY",180,1167,10,44,2023-04-01 10:00:00,"20399"
"378",2023,10,29,827,829,-2,1118,1130,-12,"UA",447,"N33132","EWR","MCO",135,937,8,29,2023-10-29 08:00:00,"66687"
"379",2023,9,13,1041,959,42,1332,1307,25,"UA",620,"N57299","EWR","RSW",150,1068,9,59,2023-09-13 09:00:00,"56607"
"380",2023,2,3,1343,1311,32,1721,1626,55,"UA",190,"N876UA","EWR","AUS",220,1504,13,11,2023-02-03 13:00:00,"7359"
